0,lct,acc,coop,qunt,qual,expert
557,0.5,1,0,0.503369494,0.353713968,0
558,0.5,0.02,0,0.503369494,0.352932328,0
559,0.5,0.02,0,0.503287311,0.294684629,0
560,0.5,1,0,0.503369494,0.36500724,0
561,0.5,1,0,0.503369494,0.352706972,0
562,0.5,1,0,0.503369494,0.347069536,0
563,0.5,1,0,0.503410585,0.371375793,0
564,0.5,0.02,0,0.503369494,0.347069536,0
565,0.5,1,0,0.50324622,0.236802238,0
566,0.5,0.02,0,0.503369494,0.347069536,0
567,0.5,0.02,0,0.503369494,0.352025876,0
568,0.5,1,0,0.503410585,0.363269381,0
569,0.445,1,0,0.448140204,0.403249319,0
570,0.4,1,0,0.402605194,0.247550319,0
571,0.5,1,0,0.503287311,0.297667811,0
572,0.5,1,0,0.503287311,0.238719615,0
573,0.5,0.02,0,0.50324622,0.24825472,0
574,0.5,0.02,0,0.503287311,0.299464789,0
575,0.5,0.02,0,0.50324622,0.25210414,0
576,0.5,0.02,0,0.50324622,0.245097461,0
577,0.5,0.02,0,0.50324622,0.242256783,0
578,0.5,1,0,0.503328402,0.324968849,0
579,0.5,1,0,0.503287311,0.29980473,0
580,0.5,0.02,0,0.50324622,0.239986384,0
581,0.5,1,0,0.503328402,0.333177233,0
582,0.5,0.02,0,0.50324622,0.24388573,0
583,0.5,1,0,0.50324622,0.251033175,0
584,0.5,0.02,0,0.503328402,0.330987959,0
585,0.5,0.02,0,0.503287311,0.294684629,0
586,0.5,1,0,0.503287311,0.294684629,0
587,0.5,1,0,0.50324622,0.242256783,1
588,0.425,1,0,0.427806542,0.246666321,0
589,0.5,1,0,0.503451677,0.392848166,0
590,0.5,1,0,0.50324622,0.250853817,0
591,0.5,1,0,0.503328402,0.334070455,0
592,0.5,1,0,0.50324622,0.248370089,0
593,0.5,1,0,0.50324622,0.244466396,0
594,0.5,1,0,0.503328402,0.332602595,0
595,0.5,1,0,0.503328402,0.297940817,0
596,0.5,0.02,0,0.503328402,0.331220999,0
597,0.5,1,0,0.50324622,0.240459806,0
598,0.5,0.02,0,0.50324622,0.240459806,0
599,0.5,1,0,0.50324622,0.240459806,0
600,0.5,1,0,0.50324622,0.236248748,0
601,0.35,0.02,0,0.352284681,0.011791588,0
602,0.35,0.02,0,0.352284681,0.030526988,0
603,0.35,1,0,0.352325773,0.033949374,0
604,0.415,1,0.006944444,0.417783531,0.054110163,0
605,0.375,1,0.006944444,0.377486029,0.048382413,0
606,0.35,1,0,0.352284681,0.042890184,0
607,0.35,0.02,0,0.352284681,0.001425389,0
608,0.35,1,0,0.352325773,0.033949374,0
609,0.35,1,0,0.352284681,0.001425389,0
610,0.35,1,0,0.352284681,0.011791588,0
611,0.35,0.02,0,0.352284681,0.040893187,0
612,0.35,1,0,0.352284681,0.028221624,0
613,0.35,1,0,0.352284681,0.032523985,0
614,0,0.02,0,8.22E-05,0.302102658,0
615,0.45,1,0,0.452966798,0.033949374,0
616,0.4,1,0,0.402687377,0.329518596,0
617,0.35,1,0,0.352284681,0.032523985,0
618,0.35,1,0.006944444,0.352284681,0.028221624,0
619,0.35,0.02,0,0.352284681,0.028221624,0
620,0.49,1,0,0.493346483,0.351163886,0
621,0.25,1,0,0.251684747,0.002850778,0
622,0.35,0.02,0,0.352284681,0.028221624,0
623,0.35,0.02,0,0.352284681,0.028221624,0
624,0.35,1,0,0.352284681,0.030526988,0
625,0.325,1,0,0.327165516,0.023583175,0
626,0.35,1,0.006944444,0.352284681,0.032523985,0
627,0.35,1,0.006944444,0.352325773,0.002850778,0
628,0.35,1,0,0.352284681,0.039784883,0
629,0.25,0.02,0,0.251643655,0.011791588,0
630,0.325,1,0,0.327165516,0.058748612,0
631,0.35,1,0,0.352284681,0.041924993,0
632,0.25,0.02,0,0.251684747,0.023583175,0
633,0.35,0.02,0,0.352284681,0.017855425,0
634,0,1,0,0.000410914,0.1564851,0
635,0.35,0.02,0,0.352284681,0.011791588,0
636,0.475,1,0,0.478127055,0.057640308,0
637,0.35,1,0,0.352284681,0.025494957,0
638,0.35,0.02,0,0.352284681,0.017855425,0
639,0.35,0.02,0,0.352284681,0.025494957,0
640,0.35,1,0.006944444,0.352325773,0.031952377,0
641,0.35,0.02,0.006944444,0.352284681,0.042890184,0
642,0.5,0.02,0,0.50324622,0.001425389,0
643,0.35,0.02,0,0.352284681,0.032523985,0
644,0.425,1,0.013888889,0.427806542,0.043350382,0
645,0.35,1,0,0.352284681,0.025494957,0
646,0.35,0.02,0,0.352284681,0.039784883,0
647,0.35,0.02,0,0.352284681,0.063387061,0
648,0.35,1,0.006944444,0.352284681,0.001425389,0
649,0.35,0.02,0.006944444,0.352284681,0.001425389,0
650,0.35,1,0,0.352284681,0.011791588,0
651,0.4,0.02,0.006944444,0.402605194,0.049564525,0
652,0.35,1,0,0.352284681,0.035861156,0
653,0.45,1,0,0.452966798,0.258406534,0
654,0.35,0.02,0,0.352284681,0.025494957,0
655,0.35,1,0,0.352284681,0.051259386,0
656,0.375,1,0,0.377486029,0.060745609,0
657,0.35,0.02,0.006944444,0.352284681,0.001425389,0
658,0.45,1,0.006944444,0.452966798,0.038711934,0
659,0.375,1,0,0.377486029,0.259365779,0
660,0.335,1,0.006944444,0.33727071,0.049078132,0
661,0.45,1,0.013888889,0.452966798,0.048382413,0
662,0.385,0.02,0,0.387591223,0.031072402,0
663,0.35,0.02,0,0.352284681,0.001425389,0
664,0.35,0.02,0,0.352284681,0.032523985,0
665,0.4,1,0,0.402605194,0.017855425,0
666,0.4,0.02,0,0.402605194,0.030526988,0
667,0.4,0.02,0,0.402605194,0.017855425,0
668,0.4,1,0,0.402646285,0.129579708,0
669,0.5,0.02,0,0.503328402,0.326430417,0
670,0.4,0.02,0,0.402605194,0.025494957,0
671,0.4,0.02,0,0.402605194,0.028221624,0
672,0.4,1,0,0.402605194,0.030526988,0
673,0.4,0.02,0,0.402605194,0.030526988,0
674,0.4,0.02,0,0.402605194,0.038587823,0
675,0.4,1,0,0.402646285,0.056021945,0
676,0.4,1,0,0.402605194,0.034285462,0
677,0.4,1,0,0.402646285,0.070146617,0
678,0.485,1,0.013888889,0.488232249,0.049807802,0
679,0.4,0.02,0,0.402605194,0.030526988,0
680,0.4,1,0,0.402605194,0.064529239,0
681,0.4,1,0,0.402605194,0.030526988,0
682,0.4,1,0,0.402605194,0.037286545,0
683,0.45,1,0,0.452966798,0.058748612,0
684,0.4,0.02,0,0.402605194,0.032523985,0
685,0.5,1,0,0.503287311,0.029647013,0
686,0.425,1,0,0.427806542,0.048382413,0
687,0.5,0.02,0,0.503287311,0.037286545,0
688,0.4,0.02,0,0.402605194,0.056214919,0
689,0.4,1,0,0.402605194,0.022157786,0
690,0.45,1,0,0.45300789,0.105397269,0
691,0.425,1,0.006944444,0.427806542,0.072873284,0
692,0.4,0.02,0,0.402605194,0.025494957,0
693,0.4,1,0,0.402605194,0.001425389,0
694,0.4,1,0.006944444,0.402605194,0.046227355,0
695,0.35,1,0.006944444,0.352284681,0.011791588,0
696,0.4,1,0,0.402605194,0.048317531,0
697,0.4,1,0,0.402605194,0.037286545,0
698,0.4,1,0,0.402646285,0.052684774,0
699,0.4,0.02,0,0.402605194,0.034285462,0
700,0.4,0.02,0,0.402605194,0.022157786,0
701,0.44,1,0,0.442984878,0.026433953,0
702,0.34,1,0,0.342426036,0.008552333,0
703,0.35,1,0,0.352325773,0.026920346,0
704,0.35,1,0,0.352284681,0.001425389,0
705,0.35,0.02,0,0.352284681,0.001425389,0
706,0.35,0.02,0,0.352284681,0.001425389,0
707,0.4,1,0,0.402605194,0.001425389,0
708,0.5,0.02,0,0.50324622,0.001425389,0
709,0.5,0.02,0.006944444,0.50324622,0.001425389,0
710,0.5,0.02,0,0.50324622,0.001425389,0
711,0,1,0,0.000205457,0.050353216,0
712,0,1,0.006944444,0.000164366,0.300827431,0
713,0,1,0,0.000410914,0.390520507,0
714,0,1,0,0.000452005,0.390300554,0
715,0.5,1,0,0.50324622,0.001425389,0
716,0,1,0,8.22E-05,0.019280814,0
717,0.15,0.02,0,0.151043721,0.002850778,0
718,0.485,1,0.006944444,0.48856098,0.430623367,0
719,0.25,0.02,0,0.251684747,0.040013212,0
720,0.15,0.02,0,0.151043721,0.002850778,0
721,0.5,0.02,0.006944444,0.50324622,0.001425389,0
722,0.5,1,0,0.50324622,0.001425389,0
723,0.45,1,0,0.452966798,0.002850778,0
724,0.5,0.02,0,0.50324622,0.001425389,0
725,0.35,1,0,0.352572321,0.366257367,0
726,0.4,1,0,0.402646285,0.002850778,0
727,0.25,0.02,0,0.251684747,0.002850778,0
728,0.35,0.02,0.006944444,0.352284681,0.022157786,0
729,0.25,0.02,0,0.251643655,0.001425389,0
730,0.315,1,0,0.317142505,0.243325567,0
731,0.45,1,0,0.452925707,0.001425389,0
732,0.25,1,0,0.251643655,0.001425389,0
733,0.35,1,0,0.352284681,0.001425389,0
734,0.35,1,0,0.352284681,0.001425389,0
735,0.335,1,0,0.33727071,0.004276167,0
736,0.45,0.02,0,0.452966798,0.002850778,0
737,0.5,0.02,0.006944444,0.50324622,0.001425389,0
738,0.45,1,0,0.452966798,0.002850778,0
739,0.5,1,0,0.50324622,0.001425389,0
740,0,1,0,0.000205457,0.349044089,0
741,0.45,1,0,0.452925707,0.001425389,0
742,0.3,1,0.006944444,0.301964168,0.001425389,0
743,0.45,1,0,0.452966798,0.002850778,0
744,0.45,1,0,0.452925707,0.001425389,0
745,0.5,1,0,0.503328402,0.244547903,0
746,0.49,1,0,0.493387574,0.363600649,0
747,0.325,1,0,0.327165516,0.002850778,0
748,0.15,1,0,0.15100263,0.001425389,0
749,0.15,1,0,0.15100263,0.001425389,0
750,0.15,1,0,0.15100263,0.001425389,0
751,0.385,1,0,0.387591223,0.004276167,0
752,0.5,0.02,0.006944444,0.50324622,0.001425389,0
753,0.5,1,0,0.50324622,0.001425389,0
754,0.5,0.02,0.006944444,0.50324622,0.001425389,0
755,0.5,0.02,0,0.50324622,0.001425389,0
756,0,1,0,0.000123274,0.004276167,0
757,0.5,1,0,0.50324622,0.001425389,0
758,0.5,1,0,0.50324622,0.001425389,0
759,0.5,1,0.013888889,0.503287311,0.013216976,0
760,0.5,1,0.006944444,0.50324622,0.001425389,0
761,0.5,1,0.027777778,0.503492768,0.338244237,0
762,0.5,1,0,0.503287311,0.002850778,0
763,0.4,0.02,0,0.402605194,0.001425389,0
764,0.475,1,0,0.478127055,0.002850778,0
765,0.45,1,0,0.452925707,0.001425389,0
766,0.5,0.02,0,0.50324622,0.001425389,0
767,0.5,0.02,0,0.50324622,0.001425389,0
768,0.5,1,0,0.503410585,0.007126944,0
769,0.5,0.02,0,0.50324622,0.001425389,0
770,0.465,1,0,0.468391683,0.402839272,0
771,0.5,0.02,0,0.50324622,0.001425389,0
772,0.5,0.02,0.013888889,0.503287311,0.002850778,0
773,0.5,0.02,0,0.50324622,0.001425389,0
774,0.5,0.02,0.006944444,0.50324622,0.001425389,0
775,0.5,1,0,0.50324622,0.001425389,0
776,0.485,1,0,0.488232249,0.304325142,0
777,0.5,0.02,0,0.50324622,0.001425389,0
778,0.5,0.02,0,0.50324622,0.001425389,0
779,0.5,1,0,0.503492768,0.389470089,0
780,0,1,0.006944444,0.000205457,0.294686861,0
781,0.45,0.02,0,0.452925707,0.001425389,0
782,0.4,0.02,0,0.402605194,0.001425389,0
783,0.5,1,0,0.50324622,0.001425389,0
784,0.5,1,0,0.50324622,0.001425389,0
785,0.5,0.02,0,0.50324622,0.001425389,0
786,0.5,0.02,0,0.50324622,0.001425389,0
787,0.5,1,0,0.503287311,0.002850778,0
788,0.5,1,0,0.50324622,0.001425389,0
789,0.5,1,0,0.50324622,0.001425389,0
790,0.5,1,0,0.503369494,0.026433953,0
791,0.45,1,0,0.452966798,0.002850778,0
792,0.39,1,0,0.392664366,0.005701555,0
793,0.5,0.02,0,0.50324622,0.001425389,0
794,0,1,0,0.00028764,0.311995375,0
795,0.5,0.02,0,0.50324622,0.001425389,0
796,0.48,1,0,0.48328238,0.35206021,0
797,0.5,0.02,0,0.50324622,0.001425389,0
798,0.5,0.02,0.006944444,0.50324622,0.001425389,0
799,0.5,0.02,0,0.50324622,0.001425389,0
800,0.5,1,0,0.503287311,0.002850778,0
801,0.5,0.02,0,0.503410585,0.375135342,0
802,0.5,1,0,0.503410585,0.37447966,0
803,0.465,1,0,0.468104043,0.340894261,0
804,0,1,0,0.000164366,0.354072789,0
805,0,1,0,0.000164366,0.348968089,0
806,0.5,1,0,0.503410585,0.372669204,0
807,0,0.02,0,0.000164366,0.350080721,0
808,0.5,0.02,0,0.503451677,0.388119874,0
809,0.485,0.02,0,0.488232249,0.325786853,0
810,0.485,0.02,0,0.488232249,0.324201378,0
811,0.5,1,0,0.503410585,0.374418696,0
812,0,1,0,0.000246548,0.401209296,0
813,0,1,0,0.000164366,0.350080721,0
814,0,1,0,0.000164366,0.350080721,0
815,0.45,1,0,0.452925707,0.232802271,0
816,0,0.02,0,0.000164366,0.3476187,0
817,0.5,1,0,0.503287311,0.289486012,0
818,0.45,1,0.006944444,0.452925707,0.034285462,0
819,0.5,1,0,0.503410585,0.372669204,0
820,0,1,0,0.000164366,0.353167843,0
821,0.5,1,0,0.503410585,0.377130887,0
822,0.5,0.02,0,0.503410585,0.376161794,0
823,0.485,0.02,0,0.488232249,0.329435745,0
824,0.485,0.02,0,0.488232249,0.328847105,0
825,0,1,0,0.000246548,0.375546121,0
826,0.5,0.02,0.006944444,0.50324622,0.001425389,0
827,0,1,0,0.000164366,0.356279038,0
828,0.5,1,0,0.503451677,0.387475134,0
829,0.5,1,0,0.503369494,0.323277584,0
830,0.5,1,0,0.503492768,0.400091329,0
831,0.5,0.02,0,0.503410585,0.375378276,0
832,0,1,0,0.000164366,0.355001981,0
833,0.5,1,0,0.503410585,0.373140105,0
834,0.5,1,0,0.503328402,0.332569617,0
835,0,1,0,0.000205457,0.373802152,0
836,0.485,1,0,0.488232249,0.32128621,0
837,0.485,1,0,0.488355523,0.383329551,0
838,0,0.02,0,0.000164366,0.357086654,0
839,0.485,1,0,0.488232249,0.323308109,0
840,0.5,1,0,0.503410585,0.349044089,0
841,0,0.02,0,0.000164366,0.342060968,0
842,0.5,1,0,0.503369494,0.349233372,0
843,0.5,0.02,0,0.503328402,0.325553592,0
844,0,1,0,0.000205457,0.366672661,0
845,0.5,1,0,0.503451677,0.383750206,0
846,0,0.02,0,0.000164366,0.3476187,0
847,0.5,0.02,0.006944444,0.50324622,0.001425389,0
848,0.5,1,0,0.503451677,0.382531428,0
849,0,1,0,0.000164366,0.3476187,0
850,0.5,1,0,0.503451677,0.371326317,0
851,0,0.02,0,0.000164366,0.3476187,0
852,0,1,0,0.000164366,0.354035613,0
853,0.5,0.02,0,0.503328402,0.325553592,0
854,0,1,0,0.000164366,0.3476187,0
855,0.45,1,0,0.452925707,0.234881049,0
856,0.5,1,0,0.503328402,0.325553592,0
857,0.5,0.02,0,0.50324622,0.001425389,0
858,0.45,1,0,0.452966798,0.236306438,0
859,0,1,0,0.000205457,0.370051045,0
860,0,1,0,0.000164366,0.347280475,0
861,0.45,0.02,0,0.452925707,0.234881049,0
862,0.5,0.02,0,0.503328402,0.325553592,0
863,0.485,0.02,0,0.488232249,0.323308109,0
864,0.475,1,0,0.478127055,0.313133126,0
865,0.45,1,0,0.452925707,0.254156023,0
866,0.45,0.02,0,0.452925707,0.242256783,0
867,0.4,1,0,0.402605194,0.23291407,0
868,0.4,1,0,0.402605194,0.23291407,0
869,0.425,1,0,0.427806542,0.013216976,0
870,0.45,1,0,0.452925707,0.237294226,0
871,0.42,1,0,0.422897765,0.353269696,0
872,0.5,1,0,0.503574951,0.425404211,0
873,0.5,0.02,0,0.503369494,0.349735429,0
874,0.5,1,0,0.503328402,0.332929327,0
875,0.5,1,0,0.503410585,0.376467077,0
876,0.5,1,0,0.503369494,0.359463989,0
877,0.5,0.02,0,0.503492768,0.404192512,0
878,0.5,1,0,0.503328402,0.333346112,0
879,0.5,1,0,0.503369494,0.3566112,0
880,0.5,1,0,0.503369494,0.357924452,0
881,0.5,1,0,0.503492768,0.402058481,0
882,0.5,0.02,0,0.50324622,0.017855425,0
883,0.5,1,0,0.503369494,0.354875817,0
884,0.5,1,0,0.503328402,0.3332929,0
885,0.5,1,0,0.503328402,0.332994091,0
886,0.45,0.02,0,0.452925707,0.239220942,0
887,0.5,0.02,0,0.503369494,0.355028824,0
888,0,1,0,8.22E-05,0.292089054,0
889,0.5,0.02,0,0.503369494,0.363713415,0
890,0,1,0,8.22E-05,0.292089054,0
891,0,1,0,0.000123274,0.303880642,0
892,0.45,1,0,0.452925707,0.234881049,0
893,0.5,1,0,0.503369494,0.353067293,0
894,0.45,1,0,0.452925707,0.237294226,0
895,0,1,0,8.22E-05,0.292089054,0
896,0,1,0,8.22E-05,0.292089054,0
897,0.375,0.02,0,0.377486029,0.243682172,0
898,0.45,1,0,0.452925707,0.236248748,0
899,0.5,1,0,0.503410585,0.378149361,0
900,0.45,1,0,0.452925707,0.241793586,0
901,0.15,0.02,0,0.15100263,0.001425389,0
902,0.3,1,0,0.30200526,0.002850778,0
903,0.15,1,0,0.15100263,0.001425389,0
904,0.15,0.02,0.006944444,0.15100263,0.001425389,0
905,0.15,1,0,0.15100263,0.001425389,0
906,0.15,0.02,0,0.15100263,0.001425389,0
907,0.395,1,0,0.398148422,0.4579103,0
908,0.15,0.02,0.006944444,0.15100263,0.001425389,0
909,0.15,1,0,0.15100263,0.022157786,0
910,0.265,0.02,0,0.266945266,0.35463764,0
911,0.15,0.02,0,0.15100263,0.001425389,0
912,0.275,0.02,0,0.276845003,0.002850778,0
913,0.15,0.02,0,0.151043721,0.002850778,0
914,0.15,1,0.006944444,0.15100263,0.001425389,0
915,0.37,1,0.013888889,0.372700526,0.169619108,0
916,0.4,1,0,0.402728468,0.351643192,0
917,0.15,0.02,0,0.15100263,0.001425389,0
918,0.2,1,0,0.201323143,0.050715498,0
919,0.225,0.02,0,0.22652449,0.002850778,0
920,0.19,1,0,0.191423406,0.098156265,0
921,0.3,1,0,0.302046351,0.004276167,0
922,0.2,1,0,0.201323143,0.001425389,0
923,0.2,1,0,0.201323143,0.001425389,0
924,0.235,1,0,0.236670776,0.342765236,0
925,0.2,0.02,0,0.201323143,0.04546025,0
926,0.2,0.02,0,0.201323143,0.001425389,0
927,0.465,1,0.076388889,0.469213511,0.583240336,0
928,0.38,1,0,0.38309336,0.50805277,0
929,0.2,0.02,0,0.201323143,0.001425389,0
930,0.41,1,0,0.412833662,0.354416371,0
931,0.2,0.02,0,0.201323143,0.035861156,0
932,0.4,1,0,0.403509204,0.621342224,0
933,0.2,0.02,0,0.201323143,0.037286545,0
934,0.215,1,0.006944444,0.216501479,0.05514197,0
935,0.2,1,0.013888889,0.201364234,0.002850778,0
936,0.2,0.02,0.006944444,0.201323143,0.001425389,0
937,0.2,1,0,0.201323143,0.025494957,0
938,0.2,1,0.006944444,0.201323143,0.025494957,0
939,0.225,1,0.006944444,0.22652449,0.040013212,0
940,0.42,1,0,0.422979947,0.372785796,0
941,0.2,1,0,0.201323143,0.001425389,0
942,0.41,1,0.0625,0.415833333,0.706712252,1
943,0.2,1,0,0.201364234,0.046077049,0
944,0.2,1,0,0.201323143,0.001425389,0
945,0.175,1,0,0.176203978,0.002850778,0
946,0.2,1,0,0.201323143,0.001425389,0
947,0.2,1,0,0.201323143,0.001425389,0
948,0.225,1,0,0.22652449,0.002850778,0
949,0.21,0.02,0.006944444,0.211510519,0.005701555,0
950,0.2,1,0,0.201323143,0.001425389,0
951,0.48,1,0,0.483364563,0.40503627,0
952,0.225,1,0,0.22652449,0.274078202,0
953,0.425,1,0,0.427806542,0.002850778,0
954,0.42,1,0.013888889,0.422856673,0.065021776,0
955,0.34,1,0.006944444,0.342426036,0.032621901,0
956,0.25,1,0,0.251643655,0.001425389,0
957,0,1,0,0.000246548,0.336833905,0
958,0.36,1,0,0.362472058,0.311013111,0
959,0.25,1,0.013888889,0.251684747,0.002850778,0
960,0.25,0.02,0,0.251643655,0.001425389,0
961,0.25,1,0,0.251643655,0.048317531,0
962,0.25,0.02,0,0.251643655,0.001425389,0
963,0.25,0.02,0.006944444,0.251643655,0.001425389,0
964,0.4,1,0,0.402933925,0.199644755,0
965,0.25,0.02,0,0.251643655,0.022157786,0
966,0.46,1,0,0.463154175,0.351163886,0
967,0.265,1,0,0.266821992,0.025008564,0
968,0,1,0.006944444,0.000246548,0.386285068,0
969,0.25,0.02,0.006944444,0.251643655,0.001425389,0
970,0.495,1,0.048611111,0.498666174,0.149324365,0
971,0.25,1,0.006944444,0.251643655,0.001425389,0
972,0.25,0.02,0,0.251643655,0.001425389,0
973,0.25,1,0,0.251643655,0.001425389,0
974,0.25,1,0,0.251643655,0.001425389,0
975,0.285,1,0,0.286991289,0.329492229,0
976,0.25,1,0.006944444,0.251643655,0.028221624,0
977,0.3,0.02,0.006944444,0.30200526,0.258403909,0
978,0.25,1,0,0.251643655,0.047652743,0
979,0.31,1,0,0.312151545,0.022131592,0
980,0.225,1,0.013888889,0.22652449,0.03571085,0
981,0.25,0.02,0,0.251643655,0.001425389,0
982,0.395,1,0,0.398107331,0.453440784,1
983,0.25,0.02,0,0.251643655,0.034285462,0
984,0.46,1,0.020833333,0.463154175,0.100187212,0
985,0.25,1,0,0.251643655,0.022157786,0
986,0.45,1,0,0.45300789,0.300486032,0
987,0.31,0.02,0,0.312192636,0.298778399,0
988,0.335,1,0,0.337435076,0.389013631,0
989,0.25,1,0.006944444,0.251643655,0.001425389,0
990,0.465,1,0,0.468145135,0.022131592,0
991,0.25,0.02,0.006944444,0.251643655,0.001425389,0
992,0.25,0.02,0,0.251643655,0.011791588,0
993,0.25,1,0,0.251684747,0.002850778,0
994,0.25,0.02,0,0.251643655,0.001425389,0
995,0.25,0.02,0,0.251643655,0.011791588,0
996,0.25,0.02,0,0.251643655,0.030526988,0
997,0.25,1,0.006944444,0.251643655,0.040893187,0
998,0.25,1,0,0.251684747,0.002850778,0
999,0.25,1,0,0.251643655,0.001425389,0
1000,0.25,1,0,0.251643655,0.001425389,0
1001,0.5,0.02,0,0.50324622,0.242654677,0
1002,0.5,0.02,0,0.50324622,0.241406403,0
1003,0,1,0,0.000205457,0.357303512,0
1004,0.5,1,0,0.503287311,0.295884586,0
1005,0.5,1,0,0.503287311,0.293141349,0
1006,0.5,0.02,0,0.50324622,0.247373084,0
1007,0.5,1,0,0.503328402,0.299044119,0
1008,0.5,0.02,0,0.503287311,0.30842723,0
1009,0.5,1,0,0.503287311,0.301058167,0
1010,0.5,1,0,0.503287311,0.301508282,0
1011,0.5,1,0,0.503287311,0.300181746,0
1012,0.5,1,0,0.503287311,0.297931253,0
1013,0.5,1,0,0.50324622,0.250985188,0
1014,0.5,1,0,0.503287311,0.301665783,0
1015,0.5,1,0,0.503287311,0.305068023,0
1016,0.5,0.02,0,0.503287311,0.30009299,0
1017,0.5,1,0,0.503287311,0.305675114,0
1018,0.5,1,0,0.50324622,0.245240932,0
1019,0.5,1,0,0.503287311,0.309187486,0
1020,0.5,1,0,0.503287311,0.3093692,0
1021,0.5,1,0,0.503328402,0.340996081,0
1022,0.475,0.02,0,0.47829142,0.375815932,0
1023,0.5,0.02,0,0.503287311,0.30089239,0
1024,0.5,0.02,0,0.503287311,0.304795816,0
1025,0.5,1,0,0.503328402,0.330023811,0
1026,0.5,1,0,0.50324622,0.246500212,0
1027,0.5,0.02,0,0.50324622,0.242929827,0
1028,0.5,1,0,0.503287311,0.301385511,0
1029,0.5,0.02,0,0.503287311,0.303970006,0
1030,0.45,0.02,0,0.453172255,0.40711225,0
1031,0.5,0.02,0,0.50324622,0.25240079,0
1032,0.5,1,0,0.503287311,0.299027515,0
1033,0.5,1,0,0.503287311,0.296485044,0
1034,0.5,1,0,0.50324622,0.239453908,0
1035,0.5,1,0,0.50324622,0.236389486,0
1036,0,0.02,0,8.22E-05,0.291374085,0
1037,0.5,0.02,0,0.50324622,0.237921828,0
1038,0.5,1,0,0.503328402,0.256227625,0
1039,0.5,0.02,0,0.50324622,0.236272847,0
1040,0.5,1,0,0.503328402,0.295121999,0
1041,0.5,1,0,0.503287311,0.293729316,0
1042,0.485,1,0,0.488232249,0.325327175,0
1043,0.5,1,0,0.50324622,0.23636624,0
1044,0.5,1,0.006944444,0.50324622,0.025494957,0
1045,0.5,1,0,0.50324622,0.236340102,0
1046,0.5,1,0,0.50324622,0.236949128,0
1047,0.5,0.02,0,0.50324622,0.236325991,0
1048,0.5,1,0,0.503287311,0.293233781,0
1049,0.5,0.02,0,0.50324622,0.236314971,0
1050,0.5,1,0,0.50324622,0.236351175,0
1051,0.5,1,0,0.50324622,0.237738118,0
1052,0.5,0.02,0,0.50324622,0.237099965,0
1053,0.5,1,0,0.503287311,0.237784735,0
1054,0.5,0.02,0,0.50324622,0.236390856,0
1055,0.5,1,0,0.50324622,0.236739559,0
1056,0.5,1,0,0.503287311,0.295287806,0
1057,0.5,1,0,0.50324622,0.238083847,0
1058,0.5,1,0,0.50324622,0.236294951,0
1059,0.5,1,0,0.503287311,0.23774036,0
1060,0.5,1,0,0.50324622,0.238051685,0
1061,0.5,1,0,0.50324622,0.236290165,0
1062,0.5,1,0,0.503328402,0.259963858,0
1063,0.5,1,0,0.50324622,0.237119093,0
1064,0.5,1,0,0.50324622,0.236348409,0
1065,0.5,1,0,0.50324622,0.238030164,0
1066,0.5,0.02,0,0.503287311,0.258267417,0
1067,0.5,0.02,0,0.50324622,0.235157653,0
1068,0.5,0.02,0,0.50324622,0.23714373,0
1069,0.5,1,0.006944444,0.503369494,0.296574715,0
1070,0.5,1,0,0.50324622,0.236367618,0
1071,0.5,1,0,0.50324622,0.236363484,0
1072,0.5,1,0,0.50324622,0.236367618,0
1073,0.395,1,0.006944444,0.397860782,0.387871447,0
1074,0.5,1,0,0.50324622,0.236384,0
1075,0.5,0.02,0,0.50324622,0.236320195,0
1076,0.5,1,0,0.50324622,0.236351175,0
1077,0.5,1,0,0.50324622,0.237021725,0
1078,0.5,1,0,0.50324622,0.236336521,0
1079,0.5,1,0,0.50324622,0.236340102,0
1080,0.5,0.02,0,0.50324622,0.237021725,0
1081,0.5,1,0,0.50324622,0.236262283,0
1082,0.5,1,0,0.503287311,0.293695269,0
1083,0.5,0.02,0,0.50324622,0.236384,0
1084,0.5,1,0,0.50324622,0.23565633,0
1085,0.5,1,0,0.50324622,0.237899657,0
1086,0.5,0.02,0,0.50324622,0.236304157,0
1087,0.5,1,0,0.50324622,0.236367618,0
1088,0.5,0.02,0,0.503287311,0.294881171,0
1089,0.5,1,0,0.50324622,0.236340102,0
1090,0.25,1,0,0.251643655,0.032523985,0
1091,0.5,1,0,0.50324622,0.236340102,0
1092,0,1,0,0.000246548,0.358862564,0
1093,0.5,1,0,0.50324622,0.240599124,0
1094,0.5,1,0,0.503287311,0.293583583,0
1095,0.5,1,0,0.50324622,0.236384229,0
1096,0.5,0.02,0,0.50324622,0.23711085,0
1097,0.5,1,0,0.50324622,0.236126381,0
1098,0.5,1,0,0.50324622,0.236528127,0
1099,0.5,1,0,0.50324622,0.237099965,0
1100,0.5,1,0,0.503287311,0.293695269,0
1101,0.5,1,0,0.503287311,0.29461573,0
1102,0.5,0.02,0,0.503328402,0.327519106,0
1103,0.5,0.02,0,0.503287311,0.295440734,0
1104,0.5,0.02,0,0.50324622,0.235943885,0
1105,0.5,1,0,0.503328402,0.020706203,0
1106,0.5,1,0,0.503287311,0.293829823,0
1107,0.5,1,0,0.503287311,0.293829823,0
1108,0.5,1,0,0.503287311,0.295440734,0
1109,0.5,0.02,0,0.503287311,0.293829823,0
1110,0.2,0.02,0,0.201323143,0.001425389,0
