name,inst,ntisQual,remainQual,lct,acc,coop,qunt,qual,expert
온병원,군산대학교,5.060362322,2.422461048,0.455,1,0,0.458491946,0.453879,0
온병원,서울대학교,0,0.09531018,0.15,0.02,0,0.15100263,0.001425389,0
황병덕,부산가톨릭대학교,0,0.19062036,0,0.02,0,8.22E-05,0.002850778,0
"Seo, Joung-Hae",경북대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
설병문,경남과학기술대학교,0,2.397895273,0.5,0.02,0.006944444,0.50324622,0.035861156,0
김정군,영남대학교,0,1.887069649,0.5,1,0,0.50324622,0.028221624,0
오인보,울산대학교,0,1.481604541,0.5,0.02,0,0.50324622,0.022157786,0
최종원,(주)저요,0,2.734367509,0.5,1,0.006944444,0.50324622,0.040893187,0
김청,성균관대학교,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
김영배,펜타시스템테크놀러지,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
배정환,한서대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
황현석,한림대학교,0,5.892651301,0.34,1,0.006944444,0.342384944,0.088126153,0
박호정,건양대학교,0,4.603418653,0,1,0.013888889,0.000123274,0.068845339,0
신진,충남대학교,0,3.46398437,0.5,1,0.013888889,0.503328402,0.051804799,0
윤영,홍익대학교,4.240561783,1.672224901,0.485,1,0,0.488396614,0.374997844,0
이욱,한양대학교,0,0.19062036,0.425,0.02,0,0.427806542,0.002850778,0
김진호,강원대학교,4.086620831,5.791135238,0.45,1,0.013888889,0.453295529,0.423891916,0
박지현,부산시설공단 기술혁신팀,0,0.09531018,0.5,0.02,0.006944444,0.50324622,0.001425389,0
박지현,인하대학교,0,0.09531018,0.45,0.02,0,0.452925707,0.001425389,0
"Kim, Young-Min",순천향대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
박우정,강릉원주대학교,0,0.09531018,0.5,0.02,0.006944444,0.50324622,0.001425389,0
엄태휘,경희대학교,0,2.174751721,0.5,0.02,0.006944444,0.50324622,0.032523985,0
장철기,한남대학교,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
"Lee, Kun Chang",성균관대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
"Jang, Hee-Don",한성대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
"Choi, Myung-Ryul",한양대학교,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
장우권,전남대학교,0,1.193922468,0.5,0.02,0.006944444,0.50324622,0.017855425,0
최재필,서울대학교,0,1.704748092,0.5,0.02,0,0.50324622,0.025494957,0
최재필,(주)인코어드 테크놀로지스,0,0.09531018,0.3,1,0,0.301964168,0.001425389,0
강대균,서울대학교,0,1.193922468,0.5,1,0,0.50324622,0.017855425,0
김우주,연세대학교,4.290141174,2.363620548,0.435,1,0,0.438199375,0.389429819,0
김혜진,공주대학교,0,1.704748092,0.5,0.02,0,0.50324622,0.025494957,0
김혜진,연세대학교,0,1.481604541,0.45,0.02,0,0.452925707,0.022157786,0
정재진,단국대학교,3.666885543,2.365372081,0.35,1,0.006944444,0.352449047,0.338016416,0
이용태,한국전자통신연구원,0,4.429065266,0.485,1,0.006944444,0.488232249,0.066237838,0
한지영,조선대학교,0,0.78845736,0.45,0.02,0,0.452925707,0.011791588,0
박병전,조선대학교,0,1.76753508,0,1,0,0.000164366,0.026433953,0
이용희,서울시립대학교,0,2.651302621,0,1,0,0.000205457,0.039650929,0
박선민,경희대학교,0,2.174751721,0.45,0.02,0,0.452925707,0.032523985,0
조춘한,경기과학기술대학교,0,4.25244173,0,0.02,0.006944444,0.000164366,0.063596387,0
최성환,중앙대학교,0,0.09531018,0.45,1,0,0.452925707,0.001425389,0
최성환,연세대학교,3.995366442,0,0.5,1,0,0.503328402,0.329752399,0
윤수영,서울대학교,0,2.292534757,0.45,1,0,0.452925707,0.034285462,0
이종화,부경대학교,0,2.660259537,0.45,0.02,0,0.452925707,0.039784883,0
이종화,수성대학교,0,1.481604541,0.45,0.02,0,0.452925707,0.022157786,0
박재완,남서울대학교,0,1.193922468,0.45,0.02,0,0.452925707,0.017855425,0
박재완,숭실대학교,0,0.09531018,0.35,0.02,0,0.352284681,0.001425389,0
이길남,가천대학교,0,1.887069649,0.45,1,0,0.452925707,0.028221624,0
손용훈,서울대학교,0,2.734367509,0.45,0.02,0,0.452925707,0.040893187,0
유승철,이화여자대학교,0,3.080992118,0.475,0.02,0,0.478127055,0.046077049,0
홍찬석,전북대학교,0,1.481604541,0.45,0.02,0,0.452925707,0.022157786,0
양인하,제주대학교,0,2.174751721,0.45,1,0,0.452925707,0.032523985,0
박창현,영남대학교,0,1.982379829,0.5,1,0.006944444,0.503287311,0.029647013,0
전영준,(주)다울지오인포,0,1.193922468,0.45,1,0.006944444,0.452925707,0.017855425,0
전영준,동의대학교,3.492402182,0,0.5,1,0,0.503287311,0.288240895,0
박동,한국직업능력개발원,0,0.09531018,0.4,1,0,0.402605194,0.001425389,0
윤병섭,서울벤처대학원대학교,0,1.481604541,0.4,1,0,0.402605194,0.022157786,0
오택일,한경대학교,0,1.193922468,0.45,1,0,0.452925707,0.017855425,0
허완규,울산과학기술원,0,2.041220329,0.45,0.02,0,0.452925707,0.030526988,0
최인덕,공주대학교,0,1.982379829,0.475,1,0,0.478127055,0.029647013,0
김선일,웨스트민스터신학대학원대학교,0,2.174751721,0.45,0.02,0,0.452925707,0.032523985,0
김훈태,대진대학교,0,0.78845736,0.45,0.02,0,0.452925707,0.011791588,0
김태오,창원대학교,0,4.850278731,0.415,1,0,0.417783531,0.072537197,0
이상경,서울시립대학교,0,2.041220329,0.45,0.02,0,0.452925707,0.030526988,0
이상경,가천대학교,0,0.19062036,0,0.02,0,8.22E-05,0.002850778,0
이성엽,고려대학교,0,2.675527009,0.475,1,0,0.478127055,0.040013212,0
이성엽,김&장 법률사무소,0,2.493205453,0.25,1,0,0.251643655,0.037286545,0
심수진,경남대학교,0,1.289232648,0.475,1,0,0.478127055,0.019280814,0
신현탁,고려대학교,0,3.186352633,0.45,0.02,0,0.452925707,0.047652743,0
이승일,한양대학교,0,2.397895273,0.45,0.02,0,0.452925707,0.035861156,0
이승일,서울시립대학교,5.331082834,0,0.5,1,0,0.503657133,0.439994024,0
박광현,광주여자대학교,0,2.270061901,0.425,1,0,0.427806542,0.033949374,0
왕신,韓國學中央研究院,0,0.09531018,0.45,1,0,0.452925707,0.001425389,0
김학소,청운대학교,0,3.52282487,0.45,1,0,0.452966798,0.052684774,0
윤성현,해양경찰청,0,1.193922468,0.45,0.02,0,0.452925707,0.017855425,0
문영섭,이오산업개발주식회사,0,0.78845736,0.45,1,0.006944444,0.452925707,0.011791588,0
김원기,동서대학교,0,1.481604541,0.45,0.02,0,0.452925707,0.022157786,0
이근용,영산대학교,0,1.481604541,0.45,1,0,0.452925707,0.022157786,0
이해선,한국교통연구원,0,1.193922468,0.45,1,0,0.452925707,0.017855425,0
배창옥,한국산업인력공단,0,0.78845736,0.45,1,0,0.452925707,0.011791588,0
이삼수,LH 토지주택연구원,0,0.88376754,0.5,0.02,0,0.503287311,0.013216976,0
이삼수,한국토지주택공사 토지주택연구원,0,3.186352633,0.4,1,0,0.402605194,0.047652743,0
이승권,조선대학교,0,1.704748092,0.45,1,0,0.452925707,0.025494957,0
최석만,조선대학교,0,0.78845736,0.45,0.02,0,0.452925707,0.011791588,0
무홍레이,동국대학교,0,1.481604541,0.45,0.02,0,0.452925707,0.022157786,0
이혜숙,"한국여성과학기술단체총연합회, 젠더혁신연구센터",0,1.576914721,0.425,1,0.006944444,0.427806542,0.023583175,0
서주연,경상대학교,0,2.270061901,0.5,1,0,0.503287311,0.033949374,0
정원,대구대학교,0,1.481604541,0.45,0.02,0,0.452925707,0.022157786,0
이보아,중앙대학교,0,2.867898902,0.45,1,0,0.452925707,0.042890184,0
이보아,서강대학교,0,0.09531018,0.45,1,0,0.452925707,0.001425389,0
정민자,울산대학교,0,1.193922468,0.45,0.02,0,0.452925707,0.017855425,0
박흠,영산대학교,0,0.09531018,0.45,1,0,0.452925707,0.001425389,0
정종은,상지대학교,0,2.660259537,0.45,1,0,0.452925707,0.039784883,0
김항인,경인교육대학교,0,0.78845736,0.45,1,0,0.452925707,0.011791588,0
김완수,한국전기안전공사,0,1.193922468,0.45,0.02,0.006944444,0.452925707,0.017855425,0
임창호,고신대학교,0,2.58021683,0.45,1,0,0.452925707,0.038587823,0
유경준,한국기술교육대학교,0,0.78845736,0.45,1,0,0.452925707,0.011791588,0
이민석,새만금개발청 복합도시조성과,0,0.09531018,0.45,1,0,0.452925707,0.001425389,0
유지성,시립도이장애전문어린이집,0,2.660259537,0.45,1,0.006944444,0.452925707,0.039784883,0
윤주상,동의대학교,0,0.19062036,0,0.02,0,8.22E-05,0.002850778,0
오성범,태평양감정법인,0,2.041220329,0.45,0.02,0,0.452925707,0.030526988,0
박과영,한국감정원,0,0.78845736,0.45,1,0,0.452925707,0.011791588,0
김세진,세종대학교,0,0.78845736,0.45,1,0,0.452925707,0.011791588,0
김세진,목포대학교,0,0.09531018,0.2,1,0,0.201323143,0.001425389,0
천빙,남개대학(南开大学法学院竞争法律与政策研究中心),0,0.09531018,0.45,0.02,0,0.452925707,0.001425389,0
김용호,연세대학교,0,1.193922468,0.45,0.02,0,0.452925707,0.017855425,0
범은애,백석문화대학교,0,2.460682261,0,1,0,0.000164366,0.036800152,0
범은애,문경대학교,0,1.481604541,0.45,1,0,0.452925707,0.022157786,0
최형진,강원대학교,0,0.285930539,0.465,0.02,0,0.468104043,0.004276167,0
민병곤,서울대학교,0,1.481604541,0.45,1,0,0.452925707,0.022157786,0
엄기준,한양사이버대학교,0,1.384542828,0.435,0.02,0,0.437911736,0.020706203,0
신정은,한솔홈데코,0,1.704748092,0.45,1,0,0.452925707,0.025494957,0
최성호,글로벌항공우주산업학회,0,1.704748092,0.45,0.02,0,0.452925707,0.025494957,0
문상호,성균관대학교,0,2.588515632,0.5,0.02,0,0.503287311,0.038711934,0
문상호,건국대학교 GLOCAL(글로컬)캠퍼스,2.913473987,0,0.5,1,0,0.50324622,0.240459806,0
Uday Karmarkar,UNIVERSITY OF CALIFORNIA AT LOS ANGELES,0,1.193922468,0.45,1,0.006944444,0.452925707,0.017855425,0
박상옥,공주대학교,0,5.602266411,0.475,1,0,0.478127055,0.083783371,0
이한주,경희대학교,0,4.701479866,0.5,1,0,0.503287311,0.070311871,0
조민제,동아대학교,0,1.887069649,0.45,0.02,0.006944444,0.452925707,0.028221624,0
변진호,이화여자대학교,0,1.887069649,0.45,1,0,0.452925707,0.028221624,0
김운한,선문대학교,0,2.588515632,0.485,0.02,0,0.488232249,0.038711934,0
김민수,한국스포츠정책과학원,0,7.183635483,0.5,1,0.020833333,0.503328402,0.107433162,0
이종복,한성대학교,0,0.78845736,0.45,1,0,0.452925707,0.011791588,0
김주환,한국수자원공사 K-water융합연구원,0,1.982379829,0.45,0.02,0,0.452966798,0.029647013,0
송부용,경남발전연구원,0,0.88376754,0.425,1,0,0.427806542,0.013216976,0
김세환,충남대학교,0,1.409820611,0.45,1,0,0.452925707,0.021084239,0
최영진,고려대학교,0,1.792812863,0.5,1,0,0.503287311,0.026811989,0
최영진,을지대학교,0,2.397895273,0.3,1,0,0.301964168,0.035861156,0
金君,北京市京师律师事务所(중국 베이징시경사변호사사무소),0,0.78845736,0.45,1,0,0.452925707,0.011791588,0
최종모,수성대학교,0,1.193922468,0.45,1,0,0.452925707,0.017855425,0
최종모,(주)네이블커뮤니케이션즈 기술연구소,0,0.78845736,0.25,0.02,0,0.251643655,0.011791588,0
원순우,굿데이터코퍼레이션,0,2.270061901,0.4,0.02,0.006944444,0.402646285,0.033949374,0
김상희,연세대학교,0,2.174751721,0.45,1,0,0.452925707,0.032523985,0
김덕훈,한영회계법인 감사본부 매니저,0,1.193922468,0.45,0.02,0.006944444,0.452925707,0.017855425,0
이종윤,공공정책성과평가연구원,0,1.704748092,0.45,1,0.006944444,0.452925707,0.025494957,0
홍정욱,한국과학기술원,3.721191608,0,0,1,0,8.22E-05,0.307123734,0
이상효,강원대학교,2.939975189,0,0.5,0.02,0,0.50324622,0.242647048,0
김성아,성균관대학교,4.025701259,2.077690009,0.49,1,0,0.493387574,0.363328446,0
강영옥,이화여자대학교,3.636005274,6.172034571,0.42,1,0.006944444,0.422897765,0.392397394,0
윤경구,강원대학교,2.987769481,0,0.5,1,0,0.50324622,0.246591688,0
곽동엽,한양대학교,4.059335271,0,0.5,1,0,0.503328402,0.335031984,0
손종렬,고려대학교,2.920324949,0,0.5,1,0,0.50324622,0.241025241,0
송태경,서강대학교,4.141817912,0,0.5,1,0,0.503328402,0.341839582,0
최세휴,경북대학교,4.058513882,0,0.5,1,0,0.503328402,0.334964192,0
서정헌,건국대학교,3.654002748,0,0.5,0.02,0,0.503287311,0.301578389,0
유창경,(사단)인천산학융합원,3.069442778,0,0.5,1,0,0.50324622,0.253332488,0
LEE HAK TAE,인하대학교,3.762883194,0,0.5,1,0,0.503287311,0.310564695,0
유기윤,서울대학교,2.901286267,2.985681938,0.45,1,0.006944444,0.452966798,0.284105568,0
박종웅,중앙대학교,4.512741178,0,0.5,1,0,0.503410585,0.372453254,0
원안나,경북대학교,3.638987874,0,0.5,1,0,0.503287311,0.300339155,0
유근제,한국해양대학교,4.310105957,0,0.5,1,0,0.503369494,0.355729018,0
김양균,한양대학교,3.653995468,0,0.5,1,0,0.503287311,0.301577788,0
김양균,경희대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
김정수,부천대학교,3.651483363,0,0.5,1,0,0.503287311,0.301370455,0
김태훈,조선대학교,4.028333225,0,0.5,1,0,0.503328402,0.33247327,0
김태훈,고려대학교,2.875119001,0,0.5,0.02,0,0.50324622,0.237294226,0
현창택,서울시립대학교,3.732094115,0,0.5,0.02,0,0.503287311,0.308023559,0
손영태,명지대학교,4.540573278,0,0.5,1,0,0.503410585,0.37475034,0
김진수,성균관대학교(자연과학캠퍼스),4.579294567,0,0.35,1,0,0.352449047,0.377946152,0
허의남,경희대학교,4.415275633,0.381240719,0.27,1,0,0.2720595,0.370110617,0
이봉환,대전대학교,2.902975818,1.193922468,0.325,1,0.006944444,0.327165516,0.257448778,0
박희대,연세대학교,2.851400951,0,0.25,1,0,0.251643655,0.235336688,0
이상웅,조선대학교,4.39010968,0,0.325,1,0,0.327247699,0.362332022,0
이상웅,가천대학교,3.560831118,0,0.5,0.02,0,0.503287311,0.293888589,0
손광훈,연세대학교,5.115839584,0,0.385,1,0,0.387837771,0.4222292,0
김문교,인하대학교,4.704103286,0,0.4,0.02,0,0.402810651,0.388247078,0
한동수,한국과학기술원,5.036343635,0,0.445,1,0,0.448181295,0.415668105,0
박민호,숭실대학교,4.236953387,0,0.275,1,0,0.276927186,0.349691465,0
김정준,건국대학교,3.506356489,0,0.225,0.02,0,0.22652449,0.289392596,0
윤명근,국민대학교,5.56573208,0.09531018,0.475,1,0,0.478620151,0.460785884,0
박준성,한국과학기술원,4.651129999,0,0.35,1,0,0.352449047,0.383874996,0
Ran Rong,아주대학교,2.875162982,0,0.3,0.02,0,0.301964168,0.237297856,0
Ran Rong,숭실대학교,3.568745757,0,0.225,0.02,0,0.22652449,0.294541813,0
박남훈,안양대학교,3.965054585,0.78845736,0.39,1,0,0.392664366,0.339042237,0
반상우,명지대학교,3.9648872,0,0.35,1,0,0.352366864,0.327236835,0
설인환,금오공과대학교,3.969874708,0,0.35,0.02,0,0.352366864,0.327648472,0
CHOI BONG JUN,한국뉴욕주립대,3.96130625,0,0.3,1,0,0.302046351,0.326941286,0
안소연,분당서울대학교병원,3.968558864,0,0.3,1,0,0.302046351,0.327539871,0
차지영,이화여자대학교,3.974079887,0,0.3,0.02,0,0.302046351,0.327995541,0
김준모,한국과학기술원,4.010988934,0.09531018,0.31,1,0,0.312151545,0.33246717,0
김준모,단국대학교,0,0.09531018,0.2,0.02,0,0.201323143,0.001425389,0
김현명,명지대학교,3.551601482,0.09531018,0.35,1,0,0.352366864,0.294552222,0
강철희,고려대학교,2.914014013,0,0.3,1,0,0.301964168,0.240504376,0
박성민,이화여자대학교,4.012086276,0,0.35,1,0,0.352366864,0.331132349,0
박성민,성균관대학교,3.643891206,0,0.5,1,0,0.503287311,0.300743846,0
정영수,명지대학교,4.846649871,0,0.445,1,0,0.448140204,0.400011976,0
정영수,숙명여자대학교,3.671892696,0,0.5,1,0,0.503287311,0.303054912,0
이한구,건국대학교,4.346542848,0.09531018,0.3,1,0,0.302128534,0.360161679,0
김혜영,한국체육대학교,4.698685099,0,0.415,1,0,0.417906805,0.387799895,0
김혜영,중앙대학교,3.618996366,0,0,1,0,8.22E-05,0.298689182,0
경종민,재단법인 다차원 스마트 아이티 융합시스템 연구단,4.174266576,0,0.4,1,0,0.402687377,0.344517691,0
장기태,한국과학기술원,4.724742934,0.09531018,0.465,1,0,0.468268409,0.391375933,0
홍성필,서울대학교,4.012086276,0,0.35,1,0,0.352366864,0.331132349,0
박만규,아주대학교,3.497934472,0,0.325,0.02,0,0.327165516,0.288697495,0
최진탁,인천대학교,4.302448517,6.358975074,0.335,1,0,0.337435076,0.450197169,0
송민석,울산과학기술원,3.568266181,0,0.325,0.02,0,0.327165516,0.294502232,0
송민석,포항공과대학교,4.005743445,0.19062036,0.49,1,0,0.493346483,0.33345963,0
이미영,국민대학교,3.969095489,1.289232648,0.42,1,0.006944444,0.422897765,0.346864974,0
이미영,인하대학교,2.869157943,0,0.5,1,0,0.50324622,0.236802238,0
고혜경,성결대학교,4.813770785,0.09531018,0.43,1,0,0.433085141,0.398723732,0
고인송,한양대학교,5.136526261,0,0.47,1,0,0.473382643,0.423936549,0
노태영,포항공과대학교,5.348525456,0,0.445,1,0,0.448304569,0.441433628,0
Songhwai Oh,서울대학교,4.700517696,0,0.465,1,0,0.468227318,0.387951146,0
심준호,숙명여자대학교,4.473729817,0.09531018,0.44,1,0,0.443067061,0.370658891,0
심준호,성균관대학교,3.88989956,0,0.5,1,0,0.503328402,0.321047827,0
민상원,광운대학교,2.894706264,0,0.3,1,0,0.301964168,0.238910836,0
이철주,고려대학교,2.862451709,0,0.3,0.02,0,0.301964168,0.236248748,0
이경무,서울대학교,2.986034154,0,0.3,1,0,0.301964168,0.246448465,0
이호웅,동원대학교,2.925942253,0,0.25,1,0,0.251643655,0.241488858,0
맹성현,한국과학기술원,3.578498308,0,0.375,1,0,0.377486029,0.295346727,0
강필성,고려대학교,3.569373773,0.09531018,0.365,1,0,0.367463018,0.296019035,0
강필성,서울과학기술대학교,2.876226593,0,0.3,1,0,0.301964168,0.23738564,0
이흥노,광주과학기술원,4.759388875,0.09531018,0.48,0.02,0,0.483364563,0.394235391,0
이승룡,경희대학교,5.76620521,0.19062036,0.485,1,0,0.488848619,0.478757064,0
강신진,홍익대학교,3.971210734,0,0.4,0.02,0,0.402687377,0.327758739,0
유회준,한국과학기술원,4.068980103,0,0.4,0.02,0,0.402687377,0.335828008,0
송익호,한국과학기술원,4.054234463,0,0.4,0.02,0,0.402687377,0.334610995,0
송용호,한양대학교,4.608999314,0.09531018,0.35,1,0,0.352490138,0.381823183,0
이순칠,한국과학기술원,4.010988934,0,0.4,1,0,0.402687377,0.331041782,0
이성길,성균관대학교(자연과학캠퍼스),4.01316072,0,0.4,1,0,0.402687377,0.331221027,0
한종기,세종대학교,4.011540527,0,0.4,0.02,0,0.402687377,0.331087307,0
이재형,한국과학기술원,4.010988934,0,0.4,1,0,0.402687377,0.331041782,0
이재형,한신대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김상욱,포항공과대학교,5.218619377,0,0.495,1,0,0.498583991,0.430711998,0
노원우,연세대학교,4.745900068,0,0,1,0,0.000246548,0.391696721,0
신병석,인하대학교,4.012086276,0,0.4,1,0,0.402687377,0.331132349,0
김광조,한국과학기술원,4.010988934,0,0.4,1,0,0.402687377,0.331041782,0
정철우,서울대학교,4.012086276,0,0.4,1,0,0.402687377,0.331132349,0
유인권,부산대학교,4.049024337,0,0.4,1,0,0.402687377,0.334180984,0
안상현,서울시립대학교,4.045501904,0,0.4,1,0,0.402687377,0.333890265,0
윤용익,숙명여자대학교,4.704336054,0.19062036,0.355,1,0,0.357604372,0.391117067,0
전병곤,서울대학교,5.056375387,0,0.485,1,0,0.488437705,0.4173214,0
김용진,서강대학교,4.416127624,0.09531018,0.39,1,0,0.392705457,0.365904768,0
김용진,한국교통대학교,2.858757905,0,0.5,1,0,0.50324622,0.235943885,0
최성,남서울대학교,2.885351128,0,0.3,1,0,0.301964168,0.238138722,0
이재민,울산대학교,3.930955506,0,0.5,0.02,0,0.503328402,0.324436326,0
